id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1808886,BRS,KEF,KEF,BRS,EZY6001,11/01/2018,07:45:00,11/01/2018,10:50:00,,Standard,,EZY6002,14/01/2018,12:00:00,14/01/2018,14:55:00,,Standard,,370.63,GBP,ET36C9V,EasyJet,0
1757140,BRS,ALC,ALC,BRS,EZY6071,11/01/2018,07:25:00,11/01/2018,10:55:00,,,,EZY6072,15/01/2018,14:05:00,15/01/2018,15:45:00,,,,282.92,GBP,ESP6XJF,EasyJet,0
1770125,BRS,ALC,ALC,BRS,EZY6071,11/01/2018,07:25:00,11/01/2018,10:55:00,,,,EZY6072,18/01/2018,11:30:00,18/01/2018,13:10:00,,,,140.96,GBP,ESRKP7K,EasyJet,0
1787882,BRS,TFS,TFS,BRS,EZY6095,11/01/2018,13:35:00,11/01/2018,17:50:00,,,,EZY6096,01/02/2018,18:30:00,01/02/2018,22:45:00,,,,196.96,GBP,ESWPT51,EasyJet,0
1682261,BRS,FCO,FCO,BRS,EZY6185,11/01/2018,17:00:00,11/01/2018,20:40:00,,,,EZY6186,15/01/2018,17:00:00,15/01/2018,18:45:00,,,,152.56,GBP,ES812WX,EasyJet,0
1832581,BRS,FCO,FCO,BRS,EZY6185,11/01/2018,17:00:00,11/01/2018,20:40:00,,Standard,,EZY6186,15/01/2018,17:00:00,15/01/2018,18:45:00,,Standard,,222.18,GBP,ET8B8ZD,EasyJet,0
1698226,BRS,ACE,ACE,BRS,EZY6193,11/01/2018,07:35:00,11/01/2018,11:35:00,,,,EZY6194,18/01/2018,12:20:00,18/01/2018,16:15:00,,,,182.96,GBP,ESC3XWK,EasyJet,0
1755029,BRS,ACE,ACE,BRS,EZY6193,11/01/2018,07:25:00,11/01/2018,11:25:00,,,,EZY6194,08/02/2018,12:20:00,08/02/2018,16:15:00,,,,160.96,GBP,ESNVB3C,EasyJet,0
1657022,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,15/01/2018,11:00:00,15/01/2018,12:10:00,,,,132.96,GBP,ES3BR1C,EasyJet,0
1730215,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,122.96,GBP,ESJVTD5,EasyJet,0
1731773,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,122.96,GBP,ESK5RJ8,EasyJet,0
1731849,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,126.96,GBP,ESK62ZM,EasyJet,0
1731913,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,138.96,GBP,ESK6BSB,EasyJet,0
1732498,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,138.96,GBP,ESK9D8P,EasyJet,0
1732523,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,200.94,GBP,ESK9GXQ,EasyJet,0
1732646,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,156.96,GBP,ESK9VNP,EasyJet,0
1732800,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,166.96,GBP,ESKBBXL,EasyJet,0
1733236,BRS,PRG,PRG,BRS,EZY6265,11/01/2018,13:20:00,11/01/2018,16:25:00,,,,EZY6266,14/01/2018,20:45:00,14/01/2018,22:05:00,,,,183.96,GBP,ESKDFD7,EasyJet,0
1805827,BRS,KRK,KRK,BRS,EZY6275,11/01/2018,06:55:00,11/01/2018,10:25:00,,Standard,,EZY6276,18/01/2018,10:55:00,18/01/2018,12:35:00,,Standard,,166.96,GBP,ET2K3MB,EasyJet,0
1848549,NCL,ALC,ALC,NCL,EZY6417,11/01/2018,07:00:00,11/01/2018,11:00:00,,Standard,,EZY6418,18/01/2018,11:40:00,18/01/2018,13:45:00,,Standard,,295.4,GBP,ETD4CNZ,EasyJet,0
1718218,EDI,KEF,KEF,EDI,EZY6941,11/01/2018,16:30:00,11/01/2018,18:55:00,,,,EZY6942,14/01/2018,21:05:00,14/01/2018,23:20:00,,,,158.96,GBP,ESGTGMB,EasyJet,0
1783726,LPL,ALC,ALC,LPL,EZY7123,11/01/2018,16:30:00,11/01/2018,20:15:00,,,,EZY7124,18/01/2018,20:50:00,18/01/2018,22:45:00,,,,106.96,GBP,ESVRF5F,EasyJet,0
1745736,SEN,ALC,ALC,SEN,EZY7415,11/01/2018,07:00:00,11/01/2018,10:25:00,,,,EZY7416,09/02/2018,11:00:00,09/02/2018,12:50:00,,,,85.81,GBP,ESMFWR5,EasyJet,0
1815220,SEN,MLA,MLA,SEN,EZY7431,11/01/2018,13:40:00,11/01/2018,17:55:00,,Standard,,EZY7432,14/01/2018,18:40:00,14/01/2018,21:05:00,,Standard,,99.95,GBP,ET4H376,EasyJet,0
1710104,LGW,KEF,KEF,LGW,EZY8507,11/01/2018,15:30:00,11/01/2018,18:50:00,,,,EZY8504,15/01/2018,12:05:00,15/01/2018,15:15:00,,,,209.94,GBP,ESFCCP4,EasyJet,0
1770637,LGW,KEF,KEF,LGW,EZY8507,11/01/2018,15:30:00,11/01/2018,18:50:00,,,,EZY8508,13/01/2018,19:25:00,13/01/2018,22:35:00,,,,138.96,GBP,ESRNN4V,EasyJet,0
1807460,LGW,KEF,KEF,LGW,EZY8507,11/01/2018,15:30:00,11/01/2018,18:50:00,,Standard,,EZY8504,14/01/2018,11:05:00,14/01/2018,14:15:00,,Standard,,168.96,GBP,ET2X997,EasyJet,0
1809334,LGW,KEF,KEF,LGW,EZY8507,11/01/2018,15:30:00,11/01/2018,18:50:00,,Standard,,EZY8508,15/01/2018,19:30:00,15/01/2018,22:40:00,,Standard,,196.91,GBP,ET391GL,EasyJet,0
1800105,LGW,BCN,BCN,LGW,EZY8571,11/01/2018,06:55:00,11/01/2018,10:00:00,,Standard,,EZY8576,21/01/2018,12:30:00,21/01/2018,13:50:00,,Standard,,108.96,GBP,ET1B9B3,EasyJet,0
1672723,LGW,BCN,BCN,LGW,EZY8573,11/01/2018,10:30:00,11/01/2018,13:35:00,,,,EZY8574,19/01/2018,14:10:00,19/01/2018,15:30:00,,,,186.96,GBP,ES61756,EasyJet,0
1776408,LGW,BCN,BCN,LGW,EZY8573,11/01/2018,10:30:00,11/01/2018,13:35:00,,,,EZY8580,19/01/2018,18:00:00,19/01/2018,19:20:00,,,,176.96,GBP,EST1FTC,EasyJet,0
1844027,LGW,MRS,MRS,LGW,EZY8725,11/01/2018,08:40:00,11/01/2018,11:35:00,,Standard,,EZY8726,14/01/2018,12:05:00,14/01/2018,12:55:00,,Standard,,70.12,GBP,ETC62XG,EasyJet,0
1715860,LGW,HRG,HRG,LGW,EZY8861,11/01/2018,09:35:00,11/01/2018,17:00:00,,,,EZY8862,15/02/2018,17:45:00,15/02/2018,21:50:00,,,,409.28,GBP,ESGD1C8,EasyJet,0
1760505,LGW,HRG,HRG,LGW,EZY8861,11/01/2018,09:35:00,11/01/2018,17:00:00,,,,EZY8862,22/02/2018,17:45:00,22/02/2018,21:50:00,,,,247.36,GBP,ESPQ47G,EasyJet,0
1794339,LGW,PRG,PRG,LGW,EZY8993,11/01/2018,09:00:00,11/01/2018,12:00:00,,Standard,,EZY8998,14/01/2018,21:35:00,14/01/2018,22:40:00,,Standard,,190.96,GBP,ESZ2B8V,EasyJet,0
1819665,MAN,VCE,VCE,MAN,EZY1863,12/01/2018,11:20:00,12/01/2018,14:40:00,,Standard,,EZY1864,15/01/2018,15:25:00,15/01/2018,16:55:00,,Standard,,248.94,GBP,ET5F926,EasyJet,0
1802154,MAN,SXF,SXF,MAN,EZY1897,12/01/2018,07:10:00,12/01/2018,10:15:00,,Standard,,EZY1892,14/01/2018,21:40:00,14/01/2018,22:45:00,,Standard,,442.2,GBP,ET1S4B8,EasyJet,0
1803003,MAN,SXF,SXF,MAN,EZY1897,12/01/2018,07:10:00,12/01/2018,10:15:00,,Standard,,EZY1892,14/01/2018,21:40:00,14/01/2018,22:45:00,,Standard,,132.3,GBP,ET1Z6D4,EasyJet,0
1844078,LTN,BCN,BCN,LTN,EZY2263,12/01/2018,07:45:00,12/01/2018,10:55:00,,Standard,,EZY2264,24/01/2018,11:30:00,24/01/2018,12:55:00,,Standard,,173.96,GBP,ETC69VH,EasyJet,0
1837587,LTN,BCN,BCN,LTN,EZY2267,12/01/2018,17:05:00,12/01/2018,20:15:00,,Standard,,EZY2266,24/01/2018,16:10:00,24/01/2018,17:35:00,,Standard,,84.38,GBP,ET9KD7T,EasyJet,0
1780872,BRS,VCE,VCE,BRS,EZY3362,12/01/2018,15:20:00,12/01/2018,18:35:00,,,,EZY3361,15/01/2018,16:45:00,15/01/2018,18:10:00,,,,102.4,GBP,ESV187V,EasyJet,0
1780982,BRS,VCE,VCE,BRS,EZY3362,12/01/2018,15:20:00,12/01/2018,18:35:00,,,,EZY3361,15/01/2018,16:45:00,15/01/2018,18:10:00,,,,166.1,GBP,ESV1V9B,EasyJet,0
1856821,BRS,EDI,,,EZY423,12/01/2018,10:15:00,12/01/2018,11:25:00,,Standard,,,,00:00:00,,00:00:00,,,,48.29,GBP,ETFHL9H,EasyJet,1
1655597,NCL,SXF,SXF,NCL,EZY4628,12/01/2018,12:35:00,12/01/2018,15:35:00,,,,EZY4627,14/01/2018,13:40:00,14/01/2018,14:45:00,,,,204.64,GBP,ES331TW,EasyJet,0
1850916,NCL,BFS,BFS,NCL,EZY549,12/01/2018,14:20:00,12/01/2018,15:15:00,,Standard,,EZY552,14/01/2018,18:10:00,14/01/2018,19:00:00,,Standard,,129.98,GBP,ETDJTSV,EasyJet,0
1857987,NCL,BFS,BFS,NCL,EZY549,12/01/2018,14:20:00,12/01/2018,15:15:00,,Standard,,EZY550,14/01/2018,15:40:00,14/01/2018,16:30:00,,Standard,,89.66,GBP,ETFPZ16,EasyJet,0
1851152,NCL,BFS,BFS,NCL,EZY553,12/01/2018,19:00:00,12/01/2018,19:55:00,,Standard,,EZY550,14/01/2018,15:40:00,14/01/2018,16:30:00,,Standard,,82.59,GBP,ETDKQXR,EasyJet,0
1856656,BRS,FAO,FAO,BRS,EZY6005,12/01/2018,07:55:00,12/01/2018,10:30:00,,Standard,,EZY6006,15/01/2018,11:00:00,15/01/2018,13:45:00,,Standard,,192.86,GBP,ETFH329,EasyJet,0
1803087,BRS,AGP,AGP,BRS,EZY6051,12/01/2018,06:35:00,12/01/2018,10:10:00,,Standard,,EZY6052,22/01/2018,10:45:00,22/01/2018,12:40:00,,Standard,,79.98,GBP,ET1ZJND,EasyJet,0
1823948,BRS,AGP,AGP,BRS,EZY6051,12/01/2018,06:35:00,12/01/2018,10:10:00,,Standard,,EZY6052,19/01/2018,10:45:00,19/01/2018,12:40:00,,Standard,,148.53,GBP,ET6BGV5,EasyJet,0
1824044,BRS,AGP,AGP,BRS,EZY6051,12/01/2018,06:35:00,12/01/2018,10:10:00,,Standard,,EZY6052,19/01/2018,10:45:00,19/01/2018,12:40:00,,Standard,,104.02,GBP,ET6BTN7,EasyJet,0
1855479,BRS,AGP,,,EZY6051,12/01/2018,06:35:00,12/01/2018,10:10:00,,Standard,,,,00:00:00,,00:00:00,,,,48.29,GBP,ETF94HL,EasyJet,1
1794891,BRS,ALC,ALC,BRS,EZY6071,12/01/2018,07:25:00,12/01/2018,10:55:00,,Standard,,EZY6072,19/01/2018,11:30:00,19/01/2018,13:10:00,,Standard,,106.96,GBP,ESZ69QD,EasyJet,0
1655257,BRS,AMS,AMS,BRS,EZY6167,12/01/2018,18:25:00,12/01/2018,20:45:00,,,,EZY6168,15/01/2018,21:20:00,15/01/2018,21:40:00,,,,132.96,GBP,ES2ZCSZ,EasyJet,0
1794920,BRS,FCO,FCO,BRS,EZY6185,12/01/2018,12:45:00,12/01/2018,16:20:00,,Standard,,EZY6186,15/01/2018,17:00:00,15/01/2018,18:45:00,,Standard,,513.89,GBP,ESZ6FFC,EasyJet,0
1820831,BRS,PSA,PSA,BRS,EZY6189,12/01/2018,11:30:00,12/01/2018,14:40:00,,Standard,,EZY6190,15/01/2018,14:00:00,15/01/2018,15:25:00,,Standard,,92.48,GBP,ET5PTW7,EasyJet,0
1650652,NCL,ALC,ALC,NCL,EZY6417,12/01/2018,07:00:00,12/01/2018,11:00:00,,,,EZY6418,15/01/2018,12:40:00,15/01/2018,14:50:00,,,,342.92,GBP,ES2748S,EasyJet,0
1823974,BFS,AGP,AGP,BFS,EZY6755,12/01/2018,07:00:00,12/01/2018,11:10:00,,Standard,,EZY6756,19/01/2018,11:45:00,19/01/2018,14:05:00,,Standard,,160.02,GBP,ET6BK53,EasyJet,0
1806696,GLA,SXF,SXF,GLA,EZY6819,12/01/2018,07:25:00,12/01/2018,10:30:00,,Standard,,EZY6820,15/01/2018,16:35:00,15/01/2018,17:55:00,,Standard,,141.44,GBP,ET2RST1,EasyJet,0
1762284,GLA,AGP,AGP,GLA,EZY6861,12/01/2018,15:15:00,12/01/2018,19:30:00,,,,EZY6862,16/02/2018,20:05:00,16/02/2018,22:35:00,,,,150.45,GBP,ESQ279D,EasyJet,0
1815361,GLA,CDG,CDG,GLA,EZY6883,12/01/2018,10:25:00,12/01/2018,13:15:00,,Standard,,EZY6884,15/01/2018,14:10:00,15/01/2018,14:55:00,,Standard,,331.44,GBP,ET4HGR2,EasyJet,0
1851060,EDI,BSL,,,EZY6917,12/01/2018,12:30:00,12/01/2018,15:35:00,,Standard,,,,00:00:00,,00:00:00,,,,47.28,GBP,ETDKFLW,EasyJet,1
1790239,EDI,AMS,AMS,EDI,EZY6921,12/01/2018,12:45:00,12/01/2018,15:15:00,,,,EZY6922,15/01/2018,13:40:00,15/01/2018,14:15:00,,,,117.12,GBP,ESX8HRW,EasyJet,0
1800865,EDI,PRG,PRG,EDI,EZY6961,12/01/2018,06:55:00,12/01/2018,10:10:00,,Standard,,EZY6962,16/01/2018,11:05:00,16/01/2018,12:30:00,,Standard,,121.16,GBP,ET1HPP3,EasyJet,0
1716443,LPL,AMS,AMS,LPL,EZY7007,12/01/2018,12:30:00,12/01/2018,14:50:00,,,,EZY7008,15/01/2018,13:20:00,15/01/2018,13:45:00,,,,130.96,GBP,ESGGKXB,EasyJet,0
1844893,LPL,ALC,,,EZY7123,12/01/2018,16:35:00,12/01/2018,20:20:00,,Standard,,,,00:00:00,,00:00:00,,,,45.26,GBP,ETCBK6B,EasyJet,1
1716252,LPL,BCN,BCN,LPL,EZY7201,12/01/2018,12:10:00,12/01/2018,15:30:00,,,,EZY7202,24/01/2018,16:05:00,24/01/2018,17:40:00,,,,126.21,GBP,ESGG3TX,EasyJet,0
1833844,SEN,AGP,AGP,SEN,EZY7435,12/01/2018,06:30:00,12/01/2018,10:25:00,,Standard,,EZY7436,09/02/2018,11:00:00,09/02/2018,13:00:00,,Standard,,83.79,GBP,ET8N2ZT,EasyJet,0
1849784,SEN,AGP,AGP,SEN,EZY7435,12/01/2018,06:30:00,12/01/2018,10:25:00,,Standard,,EZY7436,19/01/2018,11:00:00,19/01/2018,13:00:00,,Standard,,138.32,GBP,ETDC4J1,EasyJet,0
1828834,LGW,PFO,PFO,LGW,EZY8453,12/01/2018,07:15:00,12/01/2018,13:40:00,,Standard,,EZY8454,19/01/2018,14:20:00,19/01/2018,17:20:00,,Standard,,136.96,GBP,ET7H2GF,EasyJet,0
1657999,LGW,KEF,KEF,LGW,EZY8503,12/01/2018,08:10:00,12/01/2018,11:30:00,,,,EZY8504,15/01/2018,12:05:00,15/01/2018,15:15:00,,,,178.96,GBP,ES3GRCK,EasyJet,0
1851804,LGW,FUE,FUE,LGW,EZY8535,12/01/2018,07:10:00,12/01/2018,11:30:00,,Standard,,EZY8538,15/01/2018,18:40:00,15/01/2018,22:55:00,,Standard,,318.15,GBP,ETDP3TD,EasyJet,0
1787772,LGW,BCN,BCN,LGW,EZY8571,12/01/2018,06:55:00,12/01/2018,10:00:00,,,,EZY8572,19/01/2018,10:35:00,19/01/2018,12:05:00,,,,108.96,GBP,ESWP4W7,EasyJet,0
1787788,LGW,BCN,BCN,LGW,EZY8571,12/01/2018,06:55:00,12/01/2018,10:00:00,,,,EZY8572,19/01/2018,10:35:00,19/01/2018,12:05:00,,,,108.96,GBP,ESWP7S8,EasyJet,0
1824029,LGW,AGP,AGP,LGW,EZY8605,12/01/2018,09:30:00,12/01/2018,13:25:00,,Standard,,EZY8606,19/01/2018,14:00:00,19/01/2018,15:50:00,,Standard,,77.51,GBP,ET6BRRX,EasyJet,0
1852379,AGP,LGW,,,EZY8610,12/01/2018,21:10:00,12/01/2018,23:00:00,,Standard,,,,00:00:00,,00:00:00,,,,73.36,GBP,ETDQC1Z,EasyJet,1
1730143,LGW,LPA,LPA,LGW,EZY8691,12/01/2018,07:25:00,12/01/2018,11:55:00,,,,EZY8692,19/01/2018,12:35:00,19/01/2018,16:55:00,,,,128.96,GBP,ESJVNKF,EasyJet,0
1796363,LGW,TFS,TFS,LGW,EZY8705,12/01/2018,13:50:00,12/01/2018,18:20:00,,Standard,,EZY8704,26/01/2018,13:15:00,26/01/2018,17:40:00,,Standard,,368.61,GBP,ESZGQS3,EasyJet,0
1833943,LGW,VIE,VIE,LGW,EZY8953,12/01/2018,17:00:00,12/01/2018,20:10:00,,Standard,,EZY8954,16/01/2018,20:45:00,16/01/2018,22:10:00,,Standard,,133.14,GBP,ET8P14Q,EasyJet,0
1733120,LGW,PRG,PRG,LGW,EZY8993,12/01/2018,09:00:00,12/01/2018,12:00:00,,,,EZY8998,15/01/2018,21:25:00,15/01/2018,22:35:00,,,,116.96,GBP,ESKD53Z,EasyJet,0
1741698,LGW,PRG,PRG,LGW,EZY8993,12/01/2018,09:00:00,12/01/2018,12:00:00,,,,EZY8994,15/01/2018,12:35:00,15/01/2018,13:45:00,,,,122.96,GBP,ESLSS6T,EasyJet,0
1654977,MAN,PRG,PRG,MAN,EZY1801,13/01/2018,14:40:00,13/01/2018,17:40:00,,,,EZY1802,16/01/2018,21:00:00,16/01/2018,22:15:00,,,,108.96,GBP,ES2XCHB,EasyJet,0
1655505,MAN,PRG,PRG,MAN,EZY1801,13/01/2018,14:40:00,13/01/2018,17:40:00,,,,EZY1802,16/01/2018,21:00:00,16/01/2018,22:15:00,,,,108.96,GBP,ES32K4G,EasyJet,0
1661079,MAN,PRG,PRG,MAN,EZY1801,13/01/2018,14:40:00,13/01/2018,17:40:00,,,,EZY1802,16/01/2018,21:00:00,16/01/2018,22:15:00,,,,113.96,GBP,ES3ZD3V,EasyJet,0
1714199,MAN,KEF,KEF,MAN,EZY1805,13/01/2018,07:45:00,13/01/2018,10:40:00,,,,EZY1808,16/01/2018,19:30:00,16/01/2018,22:10:00,,,,180.96,GBP,ESG36FD,EasyJet,0
1750653,MAN,KEF,KEF,MAN,EZY1805,13/01/2018,07:45:00,13/01/2018,10:40:00,,,,EZY1806,16/01/2018,11:20:00,16/01/2018,14:00:00,,,,136.96,GBP,ESN5G4C,EasyJet,0
1770458,MAN,KEF,KEF,MAN,EZY1805,13/01/2018,07:45:00,13/01/2018,10:40:00,,,,EZY1808,16/01/2018,19:30:00,16/01/2018,22:10:00,,,,160.96,GBP,ESRN459,EasyJet,0
1780462,MAN,KEF,KEF,MAN,EZY1805,13/01/2018,07:45:00,13/01/2018,10:40:00,,,,EZY1808,16/01/2018,19:30:00,16/01/2018,22:10:00,,,,370.92,GBP,ESTVRZF,EasyJet,0
1653975,MAN,KEF,KEF,MAN,EZY1807,13/01/2018,14:00:00,13/01/2018,16:50:00,,,,EZY1806,17/01/2018,11:20:00,17/01/2018,14:00:00,,,,164.96,GBP,ES2RHR1,EasyJet,0
1679493,MAN,KEF,KEF,MAN,EZY1807,13/01/2018,14:00:00,13/01/2018,16:50:00,,,,EZY1806,17/01/2018,11:20:00,17/01/2018,14:00:00,,,,184.96,GBP,ES7G75L,EasyJet,0
1721585,MAN,KEF,KEF,MAN,EZY1807,13/01/2018,14:00:00,13/01/2018,16:50:00,,,,EZY1806,16/01/2018,11:20:00,16/01/2018,14:00:00,,,,155.96,GBP,ESHC8PT,EasyJet,0
1730963,MAN,KEF,KEF,MAN,EZY1807,13/01/2018,14:00:00,13/01/2018,16:50:00,,,,EZY1806,17/01/2018,11:20:00,17/01/2018,14:00:00,,,,172.67,GBP,ESK1QHP,EasyJet,0
1659322,MAN,KRK,KRK,MAN,EZY1871,13/01/2018,06:50:00,13/01/2018,10:25:00,,,,EZY1872,16/01/2018,18:50:00,16/01/2018,20:35:00,,,,138.96,GBP,ES3PDVK,EasyJet,0
1802001,MAN,SXF,SXF,MAN,EZY1897,13/01/2018,07:10:00,13/01/2018,10:10:00,,Standard,,EZY1892,14/01/2018,21:40:00,14/01/2018,22:45:00,,Standard,,133.95,GBP,ET1RFQ5,EasyJet,0
1793897,MAN,GVA,GVA,MAN,EZY1951,13/01/2018,12:55:00,13/01/2018,15:55:00,,Standard,,EZY1950,20/01/2018,11:15:00,20/01/2018,12:10:00,,Standard,,177.72,GBP,ESXZKV1,EasyJet,0
1844929,MAN,MLA,MLA,MAN,EZY1995,13/01/2018,14:45:00,13/01/2018,19:15:00,,Standard,,EZY1996,29/01/2018,12:55:00,29/01/2018,15:30:00,,Standard,,75.65,GBP,ETCBNTF,EasyJet,0
1778407,LTN,PFO,PFO,LTN,EZY2133,13/01/2018,11:20:00,13/01/2018,17:50:00,,,,EZY2134,20/01/2018,18:30:00,20/01/2018,21:30:00,,,,116.96,GBP,ESTGBPT,EasyJet,0
1809733,STN,KEF,KEF,STN,EZY3033,13/01/2018,14:50:00,13/01/2018,18:00:00,,Standard,,EZY3034,16/01/2018,17:00:00,16/01/2018,20:00:00,,Standard,,144.96,GBP,ET3CP9K,EasyJet,0
1748561,BRS,FUE,FUE,BRS,EZY6065,13/01/2018,13:35:00,13/01/2018,17:40:00,,,,EZY6066,24/02/2018,18:20:00,24/02/2018,22:25:00,,,,350.96,GBP,ESMVP1R,EasyJet,0
1738321,BRS,FNC,FNC,BRS,EZY6245,13/01/2018,15:45:00,13/01/2018,19:15:00,,,,EZY6246,22/01/2018,11:25:00,22/01/2018,15:05:00,,,,214.96,GBP,ESL92RX,EasyJet,0
1814227,BRS,FNC,FNC,BRS,EZY6245,13/01/2018,15:45:00,13/01/2018,19:15:00,,Standard,,EZY6246,20/01/2018,19:55:00,20/01/2018,23:35:00,,Standard,,328.96,GBP,ET48MD4,EasyJet,0
1718083,BRS,PFO,PFO,BRS,EZY6261,13/01/2018,12:15:00,13/01/2018,18:45:00,,,,EZY6262,20/01/2018,19:25:00,20/01/2018,22:35:00,,,,149.96,GBP,ESGSVKK,EasyJet,0
1704618,NCL,AGP,AGP,NCL,EZY6407,13/01/2018,06:30:00,13/01/2018,10:50:00,,,,EZY6408,18/01/2018,19:05:00,18/01/2018,21:25:00,,,,155.94,GBP,ESD79VK,EasyJet,0
1828791,NCL,AGP,AGP,NCL,EZY6407,13/01/2018,06:30:00,13/01/2018,10:50:00,,Standard,,EZY6408,23/01/2018,19:05:00,23/01/2018,21:25:00,,Standard,,124.02,GBP,ET7GWFC,EasyJet,0
1834174,NCL,AGP,AGP,NCL,EZY6407,13/01/2018,06:30:00,13/01/2018,10:50:00,,Standard,,EZY6408,27/01/2018,11:25:00,27/01/2018,13:45:00,,Standard,,118.12,GBP,ET8QV9N,EasyJet,0
1845992,NCL,TFS,TFS,NCL,EZY6423,13/01/2018,14:35:00,13/01/2018,19:30:00,,Standard,,EZY6424,20/01/2018,20:15:00,21/01/2018,00:55:00,,Standard,,107.97,GBP,ETCHJRJ,EasyJet,0
1828783,NCL,FAO,FAO,NCL,EZY6445,13/01/2018,15:55:00,13/01/2018,19:10:00,,Standard,,EZY6446,16/01/2018,19:40:00,16/01/2018,22:55:00,,Standard,,130.96,GBP,ET7GVS3,EasyJet,0
1848628,NCL,FAO,FAO,NCL,EZY6445,13/01/2018,15:55:00,13/01/2018,19:10:00,,Standard,,EZY6446,16/01/2018,19:40:00,16/01/2018,22:55:00,,Standard,,221.19,GBP,ETD4R67,EasyJet,0
1665785,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,14:30:00,13/01/2018,19:05:00,,,,EZY6498,03/02/2018,19:45:00,03/02/2018,22:35:00,,,,138.96,GBP,ES4PTJT,EasyJet,0
1697151,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,14:30:00,13/01/2018,19:05:00,,,,EZY6498,27/01/2018,19:45:00,27/01/2018,22:35:00,,,,130.96,GBP,ESBWHX2,EasyJet,0
1738673,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,,,106.01,GBP,ESL9V9M,EasyJet,0
1746980,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,,,100.96,GBP,ESMMBWT,EasyJet,0
1754869,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,,,EZY6498,20/02/2018,12:30:00,20/02/2018,15:15:00,,,,142.96,GBP,ESNTRW2,EasyJet,0
1769003,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,,,114.96,GBP,ESRC7WP,EasyJet,0
1821109,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,Standard,,EZY6498,10/02/2018,20:15:00,10/02/2018,23:05:00,,Standard,,108.96,GBP,ET5R1T1,EasyJet,0
1832785,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,Standard,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,Standard,,81.79,GBP,ET8D566,EasyJet,0
1834846,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,Standard,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,Standard,,148.42,GBP,ET8W19M,EasyJet,0
1840833,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,Standard,,EZY6498,20/01/2018,20:15:00,20/01/2018,23:05:00,,Standard,,152.46,GBP,ETBBHB2,EasyJet,0
1849941,NCL,MLA,MLA,NCL,EZY6497,13/01/2018,15:00:00,13/01/2018,19:35:00,,Standard,,EZY6498,27/01/2018,20:15:00,27/01/2018,23:05:00,,Standard,,139.34,GBP,ETDCM3Z,EasyJet,0
